family,kappa,hondo,location,scale,sample_size,quantity,row,column,value,absolute_error_estimate,alternate_coordinate_difference
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,3,4,-1.03830517324992,4.2996277718053686e-14,2.886579864025407e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,3,4,1.1031639888507221,1.4223404387054416e-10,1.3322676295501878e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,4,1,1.655655298971344,2.1773945240129797e-14,4.4408920985006262e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,4,1,-1.8043136019858617,1.4223404387054416e-10,1.7763568394002505e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,4,2,-2.1383901718099465,4.853323869156725e-14,4.4408920985006262e-16
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,4,2,2.5736667797413739,1.4223404387054416e-10,1.3322676295501878e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,4,3,-1.03830517324992,4.2996277718053686e-14,2.886579864025407e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,4,3,1.1031639888507223,1.4223404387054416e-10,1.1102230246251565e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,information,4,4,4.1666666666666652,5.023558147542987e-13,2.6645352591003757e-15
K4,0.20000000000000001,0.20000000000000001,0,1,1,covariance,4,4,2.5526990400032159,1.4223404387054416e-10,4.4408920985006262e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,score_mean,1,0,1.1102230246251565e-16,4.2392312095439115e-14,1.1102230246251565e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,score_mean,2,0,-1.5265566588595902e-16,9.9838225751155517e-15,2.2204460492503131e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,score_mean,3,0,2.9490299091605721e-17,7.3031245470008441e-15,7.7889084071358639e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,score_mean,4,0,1.3877787807814457e-17,9.764210803268642e-15,4.9960036108132044e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,1,1,0.90406282888283718,6.3464850113610699e-14,2.2204460492503131e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,1,1,8.6744398092647845,6.8764011681871096e-10,5.6843418860808015e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,1,2,-0.64646673385812081,3.5843284986717385e-14,0
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,1,2,-6.3692755780025916,6.8764011681871096e-10,6.0396132539608516e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,1,3,-0.41369970625051533,8.9669886173885182e-15,4.4408920985006262e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,1,3,-3.3688695627086336,6.8764011681871096e-10,3.2418512319054571e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,1,4,0.83395326199470887,1.1136118018352561e-14,2.2204460492503131e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,1,4,-14.813136760005488,6.8764011681871096e-10,1.2612133559741778e-13
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,2,1,-0.64646673385812081,3.5843284986717385e-14,0
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,2,1,-6.3692755780025907,6.8764011681871096e-10,5.8619775700208265e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,2,2,1.720239473653129,1.9159196195462778e-14,4.4408920985006262e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,2,2,7.6052055432666963,6.8764011681871096e-10,5.9507954119908391e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,2,3,0.33132360843604525,1.6307734239994232e-14,0
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,2,3,3.5369067567418297,6.8764011681871096e-10,3.3306690738754696e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,2,4,-1.1935758337830673,3.2015584750660031e-14,4.4408920985006262e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,2,4,14.554718500801616,6.8764011681871096e-10,1.2612133559741778e-13
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,3,1,-0.41369970625051533,8.9669886173885182e-15,4.4408920985006262e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,3,1,-3.3688695627086327,6.8764011681871096e-10,3.2418512319054571e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,3,2,0.33132360843604525,1.6307734239994232e-14,0
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,3,2,3.5369067567418293,6.8764011681871096e-10,3.3750779948604759e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,3,3,1.9608424411720398,2.8706600224446818e-13,1.3322676295501878e-15
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,3,3,2.4184050035980649,6.8764011681871096e-10,1.865174681370263e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,3,4,-0.83066315968686366,7.9310751676972196e-14,8.8817841970012523e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,3,4,7.5935379525078668,6.8764011681871096e-10,7.1942451995710144e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,4,1,0.83395326199470887,1.1136118018352561e-14,2.2204460492503131e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,4,1,-14.81313676000549,6.8764011681871096e-10,1.2434497875801753e-13
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,4,2,-1.1935758337830673,3.2015584750660031e-14,4.4408920985006262e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,4,2,14.554718500801613,6.8764011681871096e-10,1.2789769243681803e-13
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,4,3,-0.83066315968686366,7.9310751676972196e-14,8.8817841970012523e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,4,3,7.5935379525078677,6.8764011681871096e-10,7.1054273576010019e-14
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,information,4,4,1.1904761904761902,1.3241288466645756e-14,4.4408920985006262e-16
K4,-0.20000000000000001,-0.20000000000000001,0,1,1,covariance,4,4,31.107968825039183,6.8764011681871096e-10,2.6645352591003757e-13
K4,0.40000000000000002,-1,0,1,1,score_mean,1,0,-2.7755575615628914e-17,5.1904553785282903e-14,8.3266726846886741e-17
K4,0.40000000000000002,-1,0,1,1,score_mean,2,0,1.3877787807814457e-17,1.2534684018911071e-13,1.3877787807814457e-17
K4,0.40000000000000002,-1,0,1,1,score_mean,3,0,-7.9797279894933126e-17,1.0767481159232199e-14,2.0816681711721685e-17
K4,0.40000000000000002,-1,0,1,1,score_mean,4,0,1.3877787807814457e-17,4.3186164064484242e-15,5.5511151231257827e-17
K4,0.40000000000000002,-1,0,1,1,information,1,1,1.197234451969466,1.408843861815332e-12,1.5543122344752192e-14
K4,0.40000000000000002,-1,0,1,1,covariance,1,1,7.2142625065116253,3.1195006684206068e-08,2.4691360067663481e-12
K4,0.40000000000000002,-1,0,1,1,information,1,2,2.0681716501493104,3.6331579107544694e-12,3.8191672047105385e-14
K4,0.40000000000000002,-1,0,1,1,covariance,1,2,-6.1462921936683603,3.1195006684206068e-08,2.5668356329333619e-12
K4,0.40000000000000002,-1,0,1,1,information,1,3,-3.3618280941867953,6.1370424512254564e-12,2.6645352591003757e-15
K4,0.40000000000000002,-1,0,1,1,covariance,1,3,-1.5786406285843446,3.1195006684206068e-08,7.6982864527508355e-13
K4,0.40000000000000002,-1,0,1,1,information,1,4,0.026426127993552973,1.0010749776634642e-13,3.4694469519536142e-18
K4,0.40000000000000002,-1,0,1,1,covariance,1,4,-8.8054809136141188,3.1195006684206068e-08,3.7534420016527292e-12
K4,0.40000000000000002,-1,0,1,1,information,2,1,2.0681716501493104,3.6331579107544694e-12,3.8191672047105385e-14
K4,0.40000000000000002,-1,0,1,1,covariance,2,1,-6.1462921936683532,3.1195006684206068e-08,2.5774937739697634e-12
K4,0.40000000000000002,-1,0,1,1,information,2,2,4.9414762592707273,5.1293604436086615e-12,1.7763568394002505e-15
K4,0.40000000000000002,-1,0,1,1,covariance,2,2,7.0720790636173341,3.1195006684206068e-08,2.5854873797470646e-12
K4,0.40000000000000002,-1,0,1,1,information,2,3,-7.8321880702106075,1.1100878076473396e-11,4.4408920985006262e-15
K4,0.40000000000000002,-1,0,1,1,covariance,2,3,2.2439008287624178,3.1195006684206068e-08,7.5361938911555626e-13
K4,0.40000000000000002,-1,0,1,1,information,2,4,-0.3506013466827842,7.7076321912584926e-14,0
K4,0.40000000000000002,-1,0,1,1,covariance,2,4,10.439977658199723,3.1195006684206068e-08,3.7676528563679312e-12
K4,0.40000000000000002,-1,0,1,1,information,3,1,-3.3618280941867953,6.1370424512254564e-12,2.6645352591003757e-15
K4,0.40000000000000002,-1,0,1,1,covariance,3,1,-1.5786406285843426,3.1195006684206068e-08,7.7071682369478367e-13
K4,0.40000000000000002,-1,0,1,1,information,3,2,-7.8321880702106075,1.1100878076473396e-11,4.4408920985006262e-15
K4,0.40000000000000002,-1,0,1,1,covariance,3,2,2.2439008287624169,3.1195006684206068e-08,7.5450756753525638e-13
K4,0.40000000000000002,-1,0,1,1,information,3,3,17.213939009145264,2.7559372411762979e-11,2.1316282072803006e-14
K4,0.40000000000000002,-1,0,1,1,covariance,3,3,0.84521660364681916,3.1195006684206068e-08,2.156053113822054e-13
K4,0.40000000000000002,-1,0,1,1,information,3,4,-0.37349663329303939,3.3419834578102404e-14,5.5511151231257827e-17
K4,0.40000000000000002,-1,0,1,1,covariance,3,4,3.432352702676928,3.1195006684206068e-08,1.0964562591198046e-12
K4,0.40000000000000002,-1,0,1,1,information,4,1,0.026426127993552973,1.0010749776634642e-13,3.4694469519536142e-18
K4,0.40000000000000002,-1,0,1,1,covariance,4,1,-8.8054809136141063,3.1195006684206068e-08,3.765876499528531e-12
K4,0.40000000000000002,-1,0,1,1,information,4,2,-0.3506013466827842,7.7076321912584926e-14,0
K4,0.40000000000000002,-1,0,1,1,covariance,4,2,10.439977658199723,3.1195006684206068e-08,3.7676528563679312e-12
K4,0.40000000000000002,-1,0,1,1,information,4,3,-0.37349663329303939,3.3419834578102404e-14,5.5511151231257827e-17
K4,0.40000000000000002,-1,0,1,1,covariance,4,3,3.4323527026769307,3.1195006684206068e-08,1.0933476346508542e-12
K4,0.40000000000000002,-1,0,1,1,information,4,4,0.33333333333333331,6.9369225327983265e-15,5.5511151231257827e-17
K4,0.40000000000000002,-1,0,1,1,covariance,4,4,18.524811512085165,3.1195006684206068e-08,5.4853899200679734e-12
K4,-0.40000000000000002,-1,0,1,1,score_mean,1,0,-5.5511151231257827e-17,5.190518001652141e-14,5.5511151231257827e-17
K4,-0.40000000000000002,-1,0,1,1,score_mean,2,0,2.7755575615628914e-17,1.2534778573300287e-13,9.7144514654701197e-17
K4,-0.40000000000000002,-1,0,1,1,score_mean,3,0,6.609296443471635e-16,1.0768726765151763e-14,5.8113236445223038e-16
K4,-0.40000000000000002,-1,0,1,1,score_mean,4,0,1.3877787807814457e-17,4.3186164064484242e-15,5.5511151231257827e-17
K4,-0.40000000000000002,-1,0,1,1,information,1,1,1.1972344519694664,1.4088465383857739e-12,1.5765166949677223e-14
K4,-0.40000000000000002,-1,0,1,1,covariance,1,1,8.199126910996311,2.9700470505900323e-08,1.1830536550405668e-12
K4,-0.40000000000000002,-1,0,1,1,information,1,2,-2.0681716501493113,3.6331552082422525e-12,3.8635761256955448e-14
K4,-0.40000000000000002,-1,0,1,1,covariance,1,2,-0.27475514805134665,2.9700470505900323e-08,5.2646775827724923e-13
K4,-0.40000000000000002,-1,0,1,1,information,1,3,-3.3618280941867988,6.1357084519940403e-12,2.2204460492503131e-15
K4,-0.40000000000000002,-1,0,1,1,covariance,1,3,0.97332749686261189,2.9700470505900323e-08,3.028688411177427e-13
K4,-0.40000000000000002,-1,0,1,1,information,1,4,0.55494868786461293,1.0664211207074178e-14,1.1102230246251565e-16
K4,-0.40000000000000002,-1,0,1,1,covariance,1,4,-11.014276511887333,2.9700470505900323e-08,2.4265034426207421e-12
K4,-0.40000000000000002,-1,0,1,1,information,2,1,-2.0681716501493113,3.6331552082422525e-12,3.8635761256955448e-14
K4,-0.40000000000000002,-1,0,1,1,covariance,2,1,-0.27475514805135037,2.9700470505900323e-08,5.28355137419112e-13
K4,-0.40000000000000002,-1,0,1,1,information,2,2,4.94147625927073,5.1285138172511935e-12,2.6645352591003757e-15
K4,-0.40000000000000002,-1,0,1,1,covariance,2,2,1.5999088379674133,2.9700470505900323e-08,3.1086244689504383e-14
K4,-0.40000000000000002,-1,0,1,1,information,2,3,7.8321880702106128,1.1100877425892034e-11,7.1054273576010019e-15
K4,-0.40000000000000002,-1,0,1,1,covariance,2,3,-0.56919759559401706,2.9700470505900323e-08,6.6946448384896939e-14
K4,-0.40000000000000002,-1,0,1,1,information,2,4,-0.97070505299486576,2.6314420704079338e-14,1.1102230246251565e-16
K4,-0.40000000000000002,-1,0,1,1,covariance,2,4,3.10711242373403,2.9700470505900323e-08,7.3541173151170369e-13
K4,-0.40000000000000002,-1,0,1,1,information,3,1,-3.3618280941867988,6.1357084519940403e-12,2.2204460492503131e-15
K4,-0.40000000000000002,-1,0,1,1,covariance,3,1,0.97332749686261388,2.9700470505900323e-08,3.0508928716699302e-13
K4,-0.40000000000000002,-1,0,1,1,information,3,2,7.8321880702106128,1.1100877425892034e-11,7.1054273576010019e-15
K4,-0.40000000000000002,-1,0,1,1,covariance,3,2,-0.56919759559401706,2.9700470505900323e-08,6.6946448384896939e-14
K4,-0.40000000000000002,-1,0,1,1,information,3,3,17.213939009145275,2.7562912710420496e-11,1.7763568394002505e-14
K4,-0.40000000000000002,-1,0,1,1,covariance,3,3,0.37311807996320889,2.9700470505900323e-08,5.517808432387028e-14
K4,-0.40000000000000002,-1,0,1,1,information,3,4,-1.1767626324871641,9.5388695796624078e-14,0
K4,-0.40000000000000002,-1,0,1,1,covariance,3,4,-1.960795156308103,2.9700470505900323e-08,5.078160114635466e-13
K4,-0.40000000000000002,-1,0,1,1,information,4,1,0.55494868786461293,1.0664211207074178e-14,1.1102230246251565e-16
K4,-0.40000000000000002,-1,0,1,1,covariance,4,1,-11.014276511887338,2.9700470505900323e-08,2.4282797994601424e-12
K4,-0.40000000000000002,-1,0,1,1,information,4,2,-0.97070505299486576,2.6314420704079338e-14,1.1102230246251565e-16
K4,-0.40000000000000002,-1,0,1,1,covariance,4,2,3.107112423734022,2.9700470505900323e-08,7.2875039336395275e-13
K4,-0.40000000000000002,-1,0,1,1,information,4,3,-1.1767626324871641,9.5388695796624078e-14,0
K4,-0.40000000000000002,-1,0,1,1,covariance,4,3,-1.9607951563080994,2.9700470505900323e-08,5.042632977847461e-13
K4,-0.40000000000000002,-1,0,1,1,information,4,4,0.33333333333333331,6.9369225327983265e-15,5.5511151231257827e-17
K4,-0.40000000000000002,-1,0,1,1,covariance,4,4,23.463172674259337,2.9700470505900323e-08,4.3876013933186186e-12
K4,-1,-0.20000000000000001,0,1,1,score_mean,1,0,6.3837823915946501e-16,1.3739022842921464e-14,6.3837823915946501e-16
K4,-1,-0.20000000000000001,0,1,1,score_mean,2,0,-7.2164496600635175e-16,1.1243981938446503e-14,7.7715611723760958e-16
K4,-1,-0.20000000000000001,0,1,1,score_mean,3,0,-7.9797279894933126e-17,7.1670599667775286e-15,5.8980598183211441e-17
K4,-1,-0.20000000000000001,0,1,1,score_mean,4,0,1.3877787807814457e-17,9.764210803268642e-15,4.9960036108132044e-16
K4,-1,-0.20000000000000001,0,1,1,information,1,1,9.5238095238095202,1.0577752789541867e-13,1.7763568394002505e-15
K4,-1,-0.20000000000000001,0,1,1,covariance,1,1,13.427531025528127,1.2949625521018466e-08,8.2955864399991697e-13
K4,-1,-0.20000000000000001,0,1,1,information,1,2,-8.0952380952380931,9.2137688695930224e-14,1.7763568394002505e-15
K4,-1,-0.20000000000000001,0,1,1,covariance,1,2,4.1066619504401825,1.2949625521018466e-08,2.3003821070233244e-13
K4,-1,-0.20000000000000001,0,1,1,information,1,3,-5.3793744108084249,1.3285191603528277e-13,8.8817841970012523e-16
K4,-1,-0.20000000000000001,0,1,1,covariance,1,3,3.5755431719299575,1.2949625521018466e-08,2.1582735598713043e-13
K4,-1,-0.20000000000000001,0,1,1,information,1,4,3.2738095238095228,3.6359757386463079e-14,2.2204460492503131e-15
K4,-1,-0.20000000000000001,0,1,1,covariance,1,4,-22.726629515789927,1.2949625521018466e-08,1.4814816040598089e-12
K4,-1,-0.20000000000000001,0,1,1,information,2,1,-8.0952380952380931,9.2137688695930224e-14,1.7763568394002505e-15
K4,-1,-0.20000000000000001,0,1,1,covariance,2,1,4.1066619504401913,1.2949625521018466e-08,2.2026824808563106e-13
K4,-1,-0.20000000000000001,0,1,1,information,2,2,7.3809523809523796,8.19691914471793e-14,1.7763568394002505e-15
K4,-1,-0.20000000000000001,0,1,1,covariance,2,2,3.001548101904048,1.2949625521018466e-08,6.2172489379008766e-14
K4,-1,-0.20000000000000001,0,1,1,information,2,3,4.8980205387375442,1.3042624521509811e-12,0
K4,-1,-0.20000000000000001,0,1,1,covariance,2,3,-0.059303844664920558,1.2949625521018466e-08,5.7183424662099469e-14
K4,-1,-0.20000000000000001,0,1,1,information,2,4,-2.6785714285714275,3.1065045272097907e-14,1.3322676295501878e-15
K4,-1,-0.20000000000000001,0,1,1,covariance,2,4,-4.6220884660052883,1.2949625521018466e-08,3.9257486150745535e-13
K4,-1,-0.20000000000000001,0,1,1,information,3,1,-5.3793744108084249,1.3285191603528277e-13,8.8817841970012523e-16
K4,-1,-0.20000000000000001,0,1,1,covariance,3,1,3.5755431719299584,1.2949625521018466e-08,2.1538326677728037e-13
K4,-1,-0.20000000000000001,0,1,1,information,3,2,4.8980205387375442,1.3042624521509811e-12,0
K4,-1,-0.20000000000000001,0,1,1,covariance,3,2,-0.059303844664921307,1.2949625521018466e-08,5.7863436264682377e-14
K4,-1,-0.20000000000000001,0,1,1,information,3,3,4.0812324244483049,3.4738982050257007e-12,8.8817841970012523e-16
K4,-1,-0.20000000000000001,0,1,1,covariance,3,3,2.2717793853718038,1.2949625521018466e-08,5.595524044110789e-14
K4,-1,-0.20000000000000001,0,1,1,information,3,4,-1.6511282267257334,5.7689160051905108e-14,4.4408920985006262e-16
K4,-1,-0.20000000000000001,0,1,1,covariance,3,4,-6.8153381561154003,1.2949625521018466e-08,3.8546943414985435e-13
K4,-1,-0.20000000000000001,0,1,1,information,4,1,3.2738095238095228,3.6359757386463079e-14,2.2204460492503131e-15
K4,-1,-0.20000000000000001,0,1,1,covariance,4,1,-22.726629515789899,1.2949625521018466e-08,1.5099033134902129e-12
K4,-1,-0.20000000000000001,0,1,1,information,4,2,-2.6785714285714275,3.1065045272097907e-14,1.3322676295501878e-15
K4,-1,-0.20000000000000001,0,1,1,covariance,4,2,-4.6220884660052661,1.2949625521018466e-08,4.1477932199995848e-13
K4,-1,-0.20000000000000001,0,1,1,information,4,3,-1.6511282267257334,5.7689160051905108e-14,4.4408920985006262e-16
K4,-1,-0.20000000000000001,0,1,1,covariance,4,3,-6.8153381561153941,1.2949625521018466e-08,3.9168668308775523e-13
K4,-1,-0.20000000000000001,0,1,1,information,4,4,1.1904761904761902,1.3241288466645756e-14,4.4408920985006262e-16
K4,-1,-0.20000000000000001,0,1,1,covariance,4,4,43.486014468346227,1.2949625521018466e-08,2.6787461138155777e-12
K4,-0.20000000000000001,-2,0,1,1,score_mean,1,0,-1.6653345369377348e-16,3.4358142817886565e-13,8.3266726846886741e-17
K4,-0.20000000000000001,-2,0,1,1,score_mean,2,0,4.8572257327350599e-16,1.0663611673064595e-14,4.8572257327350599e-16
K4,-0.20000000000000001,-2,0,1,1,score_mean,3,0,1.8457457784393227e-15,1.5417130123815516e-14,2.491062911502695e-15
K4,-0.20000000000000001,-2,0,1,1,score_mean,4,0,0,3.2872037882233381e-15,1.3877787807814457e-17
K4,-0.20000000000000001,-2,0,1,1,information,1,1,0.34647965940153425,4.9529811070279577e-13,2.9976021664879227e-15
K4,-0.20000000000000001,-2,0,1,1,covariance,1,1,13.26304664768459,3.3750176920554732e-07,1.4974688156144111e-12
K4,-0.20000000000000001,-2,0,1,1,information,1,2,-0.76105424038544844,1.3828139224643833e-12,1.4765966227514582e-14
K4,-0.20000000000000001,-2,0,1,1,covariance,1,2,-2.4911561074733952,3.3750176920554732e-07,6.2305716141963785e-13
K4,-0.20000000000000001,-2,0,1,1,information,1,3,-2.4364278694253434,3.8370193559462248e-12,4.4408920985006262e-16
K4,-0.20000000000000001,-2,0,1,1,covariance,1,3,0.79116806652395766,3.3750176920554732e-07,1.517674874662589e-13
K4,-0.20000000000000001,-2,0,1,1,information,1,4,0.17268338784395076,1.0122810417400717e-14,2.7755575615628914e-17
K4,-0.20000000000000001,-2,0,1,1,covariance,1,4,-20.636940947169716,3.3750176920554732e-07,3.1867841698840493e-12
K4,-0.20000000000000001,-2,0,1,1,information,2,1,-0.76105424038544844,1.3828139224643833e-12,1.4765966227514582e-14
K4,-0.20000000000000001,-2,0,1,1,covariance,2,1,-2.4911561074733961,3.3750176920554732e-07,6.2350125062948791e-13
K4,-0.20000000000000001,-2,0,1,1,information,2,2,3.9485509188161263,6.5769553461614248e-12,7.5495165674510645e-15
K4,-0.20000000000000001,-2,0,1,1,covariance,2,2,2.1845233699196749,3.3750176920554732e-07,1.936228954946273e-13
K4,-0.20000000000000001,-2,0,1,1,information,2,3,11.364273834370861,1.583522780810359e-11,1.5987211554602254e-14
K4,-0.20000000000000001,-2,0,1,1,covariance,2,3,-0.45520806019782922,3.3750176920554732e-07,5.0626169922907138e-14
K4,-0.20000000000000001,-2,0,1,1,information,2,4,-0.53008360588642045,7.1542018679312883e-14,1.1102230246251565e-16
K4,-0.20000000000000001,-2,0,1,1,covariance,2,4,8.2034184467066904,3.3750176920554732e-07,1.1617373729677638e-12
K4,-0.20000000000000001,-2,0,1,1,information,3,1,-2.4364278694253434,3.8370193559462248e-12,4.4408920985006262e-16
K4,-0.20000000000000001,-2,0,1,1,covariance,3,1,0.79116806652395766,3.3750176920554732e-07,1.5065726444163374e-13
K4,-0.20000000000000001,-2,0,1,1,information,3,2,11.364273834370861,1.583522780810359e-11,1.5987211554602254e-14
K4,-0.20000000000000001,-2,0,1,1,covariance,3,2,-0.45520806019782922,3.3750176920554732e-07,5.0737192225369654e-14
K4,-0.20000000000000001,-2,0,1,1,information,3,3,48.29843997426142,8.3423592489562697e-11,7.1054273576010019e-14
K4,-0.20000000000000001,-2,0,1,1,covariance,3,3,0.12730469189665913,3.3750176920554732e-07,1.3045120539345589e-14
K4,-0.20000000000000001,-2,0,1,1,information,3,4,-1.0860356359121204,1.5704537874472214e-13,2.2204460492503131e-16
K4,-0.20000000000000001,-2,0,1,1,covariance,3,4,-1.7974686003071136,3.3750176920554732e-07,2.9021229863701592e-13
K4,-0.20000000000000001,-2,0,1,1,information,4,1,0.17268338784395076,1.0122810417400717e-14,2.7755575615628914e-17
K4,-0.20000000000000001,-2,0,1,1,covariance,4,1,-20.63694094716973,3.3750176920554732e-07,3.1974423109204508e-12
K4,-0.20000000000000001,-2,0,1,1,information,4,2,-0.53008360588642045,7.1542018679312883e-14,1.1102230246251565e-16
K4,-0.20000000000000001,-2,0,1,1,covariance,4,2,8.2034184467066922,3.3750176920554732e-07,1.1652900866465643e-12
K4,-0.20000000000000001,-2,0,1,1,information,4,3,-1.0860356359121204,1.5704537874472214e-13,2.2204460492503131e-16
K4,-0.20000000000000001,-2,0,1,1,covariance,4,3,-1.7974686003071141,3.3750176920554732e-07,2.9132252166164108e-13
K4,-0.20000000000000001,-2,0,1,1,information,4,4,0.13333333333333333,1.48786142441661e-15,2.7755575615628914e-17
K4,-0.20000000000000001,-2,0,1,1,covariance,4,4,52.200296654637555,3.3750176920554732e-07,6.3877791944833007e-12
K4,0.48999999999999999,0.20000000000000001,0,1,1,score_mean,1,0,-1.1102230246251565e-16,1.1159224236908398e-14,1.1102230246251565e-16
K4,0.48999999999999999,0.20000000000000001,0,1,1,score_mean,2,0,-8.3266726846886741e-17,1.4142326847634426e-14,3.0531133177191805e-16
K4,0.48999999999999999,0.20000000000000001,0,1,1,score_mean,3,0,4.8572257327350599e-17,1.2361837259136265e-14,2.9143354396410359e-16
K4,0.48999999999999999,0.20000000000000001,0,1,1,score_mean,4,0,1.6653345369377348e-16,9.2325991635400996e-15,1.0547118733938987e-15
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,1,1,13.222838166695656,1.0385507366180522e-11,1.2434497875801753e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,1,1,1.9243354543059943,5.8348926560404255e-09,3.0420110874729289e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,1,2,24.196626047070747,1.7481662157673191e-11,3.5527136788005009e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,1,2,-1.6289888131230887,5.8348926560404255e-09,7.4384942649885488e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,1,3,-48.334463213020975,3.2333717953031121e-11,7.815970093361102e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,1,3,-0.3418856296911521,5.8348926560404255e-09,2.9032332093947844e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,1,4,1.1513674797777786,6.077305051870333e-14,0
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,1,4,-1.3497007370655871,5.8348926560404255e-09,4.7295500849031669e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,2,1,24.196626047070747,1.7481662157673191e-11,3.5527136788005009e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,2,1,-1.6289888131230852,5.8348926560404255e-09,8.1712414612411521e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,2,2,50.631078825907302,9.3389331268131353e-11,8.5265128291212022e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,2,2,2.5860366515579134,5.8348926560404255e-09,1.389999226830696e-13
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,2,3,-97.541226933928129,7.3819858670575579e-11,1.1368683772161603e-13
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,2,3,0.8924151271693056,5.8348926560404255e-09,4.9182879990894435e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,2,4,-1.9019711297052149,2.8290602632934809e-13,6.6613381477509392e-16
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,2,4,1.8246996040152887,5.8348926560404255e-09,9.5923269327613525e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,3,1,-48.334463213020975,3.2333717953031121e-11,7.815970093361102e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,3,1,-0.34188562969114988,5.8348926560404255e-09,3.3584246494910985e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,3,2,-97.541226933928129,7.3819858670575579e-11,1.1368683772161603e-13
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,3,2,0.89241512716930449,5.8348926560404255e-09,5.1514348342607263e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,3,3,196.27926753343951,1.2371031377604526e-10,2.2737367544323206e-13
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,3,3,0.36707684895767956,5.8348926560404255e-09,1.7486012637846216e-14
K4,0.48999999999999999,0.20000000000000001,0,1,1,information,3,4,-0.90628587092799384,8.3495112609148868e-14,5.5511151231257827e-16
K4,0.48999999999999999,0.20000000000000001,0,1,1,covariance,3,4,0.58167848764153873,5.8348926560404255e-09,3.6415315207705135e-14
