"family","case","xi","scale","shape","x","p","n","quantity","value","absolute_tolerance","relative_tolerance","estimated_absolute_error","oracle","status"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","1","9.999999999999999e+200","NaN","NaN","LogCCDF","-10","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","1","0.99999999999999999e+203","NaN","NaN","LogPDF","-1460.517018598809","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","1","0.99999999999999999e+203","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","1","0.99999999999999999e+203","NaN","NaN","LogCCDF","-1000","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","0","NaN","NaN","LogPDF","-Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","1","2","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","1","2","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","9.9999999999999995e-21","NaN","NaN","LogPDF","-45.358554679320967","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","9.9999999999999995e-21","NaN","NaN","LogCDF","-92.103403719761829","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","9.9999999999999995e-21","NaN","NaN","LogCCDF","-9.9999999999999993e-41","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","0.10000000000000001","NaN","NaN","LogPDF","-1.6194379124341003","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","0.10000000000000001","NaN","NaN","LogCDF","-4.6101660193248968","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","0.10000000000000001","NaN","NaN","LogCCDF","-0.010000000000000002","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","1","NaN","NaN","LogPDF","-0.30685281944005471","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","1","NaN","NaN","LogCDF","-0.45867514538708193","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","1","NaN","NaN","LogCCDF","-1","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","10","NaN","NaN","LogPDF","-97.004267726446002","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","10","NaN","NaN","LogCDF","-3.7200759760208361e-44","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","10","NaN","NaN","LogCCDF","-100","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","1000","NaN","NaN","LogPDF","-999992.39909754042","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","1000","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","2","1000","NaN","NaN","LogCCDF","-1000000","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","0","NaN","NaN","LogPDF","-Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999999e-221","NaN","NaN","LogPDF","415.15846391948821","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999999e-221","NaN","NaN","LogCDF","-92.103403719761829","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999999e-221","NaN","NaN","LogCCDF","-9.9999999999999993e-41","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","1.0000000000000001e-201","NaN","NaN","LogPDF","458.89758068637508","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","1.0000000000000001e-201","NaN","NaN","LogCDF","-4.6101660193248968","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","1.0000000000000001e-201","NaN","NaN","LogCCDF","-0.010000000000000002","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999998e-201","NaN","NaN","LogPDF","460.21016577936911","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999998e-201","NaN","NaN","LogCDF","-0.45867514538708193","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999998e-201","NaN","NaN","LogCCDF","-1","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999998e-200","NaN","NaN","LogPDF","363.51275087236314","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999998e-200","NaN","NaN","LogCDF","-3.7200759760208361e-44","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999998e-200","NaN","NaN","LogCCDF","-100","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999999e-198","NaN","NaN","LogPDF","-999531.88207894156","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999999e-198","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","2","9.9999999999999999e-198","NaN","NaN","LogCCDF","-1000000","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","0","NaN","NaN","LogPDF","-Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","9.9999999999999989e+179","NaN","NaN","LogPDF","-505.8755732781301","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","9.9999999999999989e+179","NaN","NaN","LogCDF","-92.103403719761829","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","9.9999999999999989e+179","NaN","NaN","LogCCDF","-9.9999999999999993e-41","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","1.0000000000000001e+199","NaN","NaN","LogPDF","-462.13645651124324","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","1.0000000000000001e+199","NaN","NaN","LogCDF","-4.6101660193248968","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","1.0000000000000001e+199","NaN","NaN","LogCCDF","-0.010000000000000002","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","9.9999999999999997e+199","NaN","NaN","LogPDF","-460.82387141824921","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","9.9999999999999997e+199","NaN","NaN","LogCDF","-0.45867514538708193","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","9.9999999999999997e+199","NaN","NaN","LogCCDF","-1","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","9.999999999999999e+200","NaN","NaN","LogPDF","-557.52128632525512","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","9.999999999999999e+200","NaN","NaN","LogCDF","-3.7200759760208361e-44","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","9.999999999999999e+200","NaN","NaN","LogCCDF","-100","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","0.99999999999999999e+203","NaN","NaN","LogPDF","-1000452.9161161393","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","0.99999999999999999e+203","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999997e+199","2","0.99999999999999999e+203","NaN","NaN","LogCCDF","-1000000","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","0","NaN","NaN","LogPDF","-Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","1","10","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","1","10","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","9.9999999999999995e-21","NaN","NaN","LogPDF","-412.16273164593417","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","9.9999999999999995e-21","NaN","NaN","LogCDF","-460.51701859880916","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","9.9999999999999995e-21","NaN","NaN","LogCCDF","-9.999999999999994e-201","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","0.10000000000000001","NaN","NaN","LogPDF","-18.420680744052362","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","0.10000000000000001","NaN","NaN","LogCDF","-23.025850929990455","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","0.10000000000000001","NaN","NaN","LogCCDF","-1.0000000000000011e-10","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","1","NaN","NaN","LogPDF","1.3025850929940459","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","1","NaN","NaN","LogCDF","-0.45867514538708193","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","1","NaN","NaN","LogCCDF","-1","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","10","NaN","NaN","LogPDF","-9999999976.9741497","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","10","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","10","NaN","NaN","LogCCDF","-10000000000","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","1000","NaN","NaN","LogPDF","-1e+30","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","1000","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","1","10","1000","NaN","NaN","LogCCDF","-1e+30","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","0","NaN","NaN","LogPDF","-Inf","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","0","NaN","NaN","LogCDF","-Inf","0","1.9999999999999999e-11","0","R-stats","infinite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","0","NaN","NaN","LogCCDF","0","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","9.9999999999999999e-221","NaN","NaN","LogPDF","48.354286952874986","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","9.9999999999999999e-221","NaN","NaN","LogCDF","-460.51701859880916","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","9.9999999999999999e-221","NaN","NaN","LogCCDF","-9.999999999999994e-201","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","1.0000000000000001e-201","NaN","NaN","LogPDF","442.09633785475683","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","1.0000000000000001e-201","NaN","NaN","LogCDF","-23.025850929990455","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","1.0000000000000001e-201","NaN","NaN","LogCCDF","-1.0000000000000011e-10","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","9.9999999999999998e-201","NaN","NaN","LogPDF","461.8196036918032","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","9.9999999999999998e-201","NaN","NaN","LogCDF","-0.45867514538708193","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","9.9999999999999998e-201","NaN","NaN","LogCCDF","-1","0","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","9.9999999999999998e-200","NaN","NaN","LogPDF","-9999999516.4571304","1.9999999999999999e-11","1.9999999999999999e-11","0","R-stats","finite"
"Weibull","R-standardized-evaluation","0","9.9999999999999998e-201","10","9.9999999999999998e-200","NaN","NaN","LogCDF","-0","0","1.9999999999999999e-11","0","R-stats","finite"
